id,formattedAddress,addressLine1,addressLine2,city,state,stateFips,zipCode,county,countyFips,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,hoa/fee
"14291-Armando-Silva-Dr,-El-Paso,-TX-79938","14291 Armando Silva Dr, El Paso, TX 79938",14291 Armando Silva Dr,,El Paso,TX,48,79938,El Paso,141,31.825269,-106.243891,Single Family,3,2,1371,4356,2025,
"14295-Armando-Silva-Dr,-El-Paso,-TX-79938","14295 Armando Silva Dr, El Paso, TX 79938",14295 Armando Silva Dr,,El Paso,TX,48,79938,El Paso,141,31.825251,-106.243848,Single Family,4,2,1338,4356,2025,
"14266-Kayla-Mia-Dr,-El-Paso,-TX-79938","14266 Kayla Mia Dr, El Paso, TX 79938",14266 Kayla Mia Dr,,El Paso,TX,48,79938,El Paso,141,31.825807,-106.244946,Single Family,4,2,1309,4792,2025,
"14335-Armando-Silva-Dr,-El-Paso,-TX-79938","14335 Armando Silva Dr, El Paso, TX 79938",14335 Armando Silva Dr,,El Paso,TX,48,79938,El Paso,141,31.825251,-106.242625,Single Family,3,2,1371,4356,2025,
"14263-Armando-Silva-Dr,-El-Paso,-TX-79938","14263 Armando Silva Dr, El Paso, TX 79938",14263 Armando Silva Dr,,El Paso,TX,48,79938,El Paso,141,31.825187,-106.244964,Single Family,3,2,1371,4356,2025,
"14315-Armando-Silva-Dr,-El-Paso,-TX-79938","14315 Armando Silva Dr, El Paso, TX 79938",14315 Armando Silva Dr,,El Paso,TX,48,79938,El Paso,141,31.825223,-106.243258,Single Family,4,2,1338,4356,2025,
"14339-Armando-Silva-Dr,-El-Paso,-TX-79938","14339 Armando Silva Dr, El Paso, TX 79938",14339 Armando Silva Dr,,El Paso,TX,48,79938,El Paso,141,31.825278,-106.242336,Single Family,3,2,1136,4305,2025,
"14311-Armando-Silva-Dr,-El-Paso,-TX-79938","14311 Armando Silva Dr, El Paso, TX 79938",14311 Armando Silva Dr,,El Paso,TX,48,79938,El Paso,141,31.825178,-106.243516,Single Family,4,2,1309,4305,2025,
"14279-Armando-Silva-Dr,-El-Paso,-TX-79938","14279 Armando Silva Dr, El Paso, TX 79938",14279 Armando Silva Dr,,El Paso,TX,48,79938,El Paso,141,31.825241,-106.244503,Single Family,4,2,1309,4305,2025,
"15217-Purpose-Dr,-El-Paso,-TX-79938","15217 Purpose Dr, El Paso, TX 79938",15217 Purpose Dr,,El Paso,TX,48,79938,Hudspeth,229,31.803533,-105.937593,Single Family,3,1.5,1583,5313,2025,
"3848-Aspiration-St,-El-Paso,-TX-79938","3848 Aspiration St, El Paso, TX 79938",3848 Aspiration St,,El Paso,TX,48,79938,El Paso,141,31.806228,-106.197895,Single Family,5,3.5,3400,6098,2025,
"3808-Object-Ct,-El-Paso,-TX-79938","3808 Object Ct, El Paso, TX 79938",3808 Object Ct,,El Paso,TX,48,79938,El Paso,141,31.76723,-106.031471,Single Family,4,2.5,2050,6098,2025,
"3880-Object-Pl,-El-Paso,-TX-79938","3880 Object Pl, El Paso, TX 79938",3880 Object Pl,,El Paso,TX,48,79938,El Paso,141,31.798424,-106.215797,Single Family,4,2.5,2840,6098,2025,
"3845-Surmise-St,-El-Paso,-TX-79938","3845 Surmise St, El Paso, TX 79938",3845 Surmise St,,El Paso,TX,48,79938,El Paso,141,31.809177,-106.195648,Single Family,5,3,2150,5227,2025,
"3800-Trace-Pl,-El-Paso,-TX-79938","3800 Trace Pl, El Paso, TX 79938",3800 Trace Pl,,El Paso,TX,48,79938,El Paso,141,31.806336,-106.19602,Single Family,6,3.5,3500,9148,2025,
"3813-Peak,-El-Paso,-TX-79938","3813 Peak, El Paso, TX 79938",3813 Peak,,El Paso,TX,48,79938,El Paso,141,31.80403,-106.194741,Single Family,6,3.5,3278,5663,2025,
"3840-Aspiration,-El-Paso,-TX-79938","3840 Aspiration, El Paso, TX 79938",3840 Aspiration,,El Paso,TX,48,79938,El Paso,141,31.807725,-106.201482,Single Family,5,3.5,2825,5663,2025,
"3869-Bubble,-El-Paso,-TX-79938","3869 Bubble, El Paso, TX 79938",3869 Bubble,,El Paso,TX,48,79938,El Paso,141,31.80564,-106.194861,Single Family,6,3.5,3500,5663,2025,
"3876-Object,-El-Paso,-TX-79938","3876 Object, El Paso, TX 79938",3876 Object,,El Paso,TX,48,79938,El Paso,141,31.809135,-106.187653,Single Family,4,3,2275,5663,2025,
"3805-Trace,-El-Paso,-TX-79938","3805 Trace, El Paso, TX 79938",3805 Trace,,El Paso,TX,48,79938,El Paso,141,31.799371,-106.195807,Single Family,6,3.5,3278,10019,2025,
"15388-Imagine-Dr,-El-Paso,-TX-79938","15388 Imagine Dr, El Paso, TX 79938",15388 Imagine Dr,,El Paso,TX,48,79938,El Paso,141,31.803073,-106.192909,Single Family,4,2,1677,5750,2025,
"3845-Perspective-St,-El-Paso,-TX-79938","3845 Perspective St, El Paso, TX 79938",3845 Perspective St,,El Paso,TX,48,79938,El Paso,141,31.808414,-106.195847,Single Family,3,2,1691,5227,2025,
"15132-Destination-Ave,-El-Paso,-TX-79938","15132 Destination Ave, El Paso, TX 79938",15132 Destination Ave,,El Paso,TX,48,79938,El Paso,141,31.808663,-106.194209,Single Family,3,2,1605,5227,2025,
"15124-Destination-Ave,-El-Paso,-TX-79938","15124 Destination Ave, El Paso, TX 79938",15124 Destination Ave,,El Paso,TX,48,79938,El Paso,141,31.808195,-106.19443,Single Family,3,2,1784,5227,2025,
"3849-Perspective-St,-El-Paso,-TX-79938","3849 Perspective St, El Paso, TX 79938",3849 Perspective St,,El Paso,TX,48,79938,El Paso,141,31.807843,-106.196125,Single Family,3,2,1605,5227,2025,
"15120-Destination-Ave,-El-Paso,-TX-79938","15120 Destination Ave, El Paso, TX 79938",15120 Destination Ave,,El Paso,TX,48,79938,El Paso,141,31.810384,-106.193508,Single Family,3,2,1605,5227,2025,
"3833-Perspective-St,-El-Paso,-TX-79938","3833 Perspective St, El Paso, TX 79938",3833 Perspective St,,El Paso,TX,48,79938,El Paso,141,31.808416,-106.196584,Single Family,3,2,1691,5663,2025,
"3448-Surmise-St,-El-Paso,-TX-79938","3448 Surmise St, El Paso, TX 79938",3448 Surmise St,,El Paso,TX,48,79938,El Paso,141,31.806753,-106.199094,Single Family,3,2,1784,5203,2025,
"3852-Surmise-St,-El-Paso,-TX-79938","3852 Surmise St, El Paso, TX 79938",3852 Surmise St,,El Paso,TX,48,79938,El Paso,141,31.80667,-106.199072,Single Family,3,2,1605,5227,2025,
"3841-Perspective-St,-El-Paso,-TX-79938","3841 Perspective St, El Paso, TX 79938",3841 Perspective St,,El Paso,TX,48,79938,El Paso,141,31.810122,-106.195568,Single Family,3,2,1784,5227,2025,
"15213-Steer-Dr,-El-Paso,-TX-79938","15213 Steer Dr, El Paso, TX 79938",15213 Steer Dr,,El Paso,TX,48,79938,El Paso,141,31.80823,-106.196461,Single Family,4,2,1785,5227,2025,
"3837-Perspective-St,-El-Paso,-TX-79938","3837 Perspective St, El Paso, TX 79938",3837 Perspective St,,El Paso,TX,48,79938,El Paso,141,31.808949,-106.194696,Single Family,3,2,1605,5227,2025,
"3809-Aspire-Pl,-El-Paso,-TX-79938","3809 Aspire Pl, El Paso, TX 79938",3809 Aspire Pl,,El Paso,TX,48,79938,El Paso,141,31.80842,-106.195159,Single Family,3,2,1784,5227,2025,
"15201-Steer-Dr,-El-Paso,-TX-79938","15201 Steer Dr, El Paso, TX 79938",15201 Steer Dr,,El Paso,TX,48,79938,El Paso,141,31.808814,-106.193972,Single Family,3,2,1815,6970,2025,
"15144-Destination-Ave,-El-Paso,-TX-79938","15144 Destination Ave, El Paso, TX 79938",15144 Destination Ave,,El Paso,TX,48,79938,El Paso,141,31.810019,-106.196478,Single Family,3,2,1691,5227,2025,
"15128-Destination-Ave,-El-Paso,-TX-79938","15128 Destination Ave, El Paso, TX 79938",15128 Destination Ave,,El Paso,TX,48,79938,El Paso,141,31.808486,-106.193199,Single Family,3,2,1691,5227,2025,
"15148-Destination-Ave,-El-Paso,-TX-79938","15148 Destination Ave, El Paso, TX 79938",15148 Destination Ave,,El Paso,TX,48,79938,El Paso,141,31.810293,-106.193156,Single Family,3,2,1605,5227,2025,
"15217-Steer-Dr,-El-Paso,-TX-79938","15217 Steer Dr, El Paso, TX 79938",15217 Steer Dr,,El Paso,TX,48,79938,El Paso,141,31.807575,-106.197477,Single Family,3,2,1605,5227,2025,
"15140-Destination-Ave,-El-Paso,-TX-79938","15140 Destination Ave, El Paso, TX 79938",15140 Destination Ave,,El Paso,TX,48,79938,El Paso,141,31.808989,-106.193113,Single Family,3,2,1605,5227,2025,
"15136-Destination-Ave,-El-Paso,-TX-79938","15136 Destination Ave, El Paso, TX 79938",15136 Destination Ave,,El Paso,TX,48,79938,El Paso,141,31.809321,-106.193788,Single Family,3,2,1784,5227,2025,
"15205-Steer-Dr,-El-Paso,-TX-79938","15205 Steer Dr, El Paso, TX 79938",15205 Steer Dr,,El Paso,TX,48,79938,El Paso,141,31.808606,-106.194615,Single Family,3,2,1815,5663,2025,
"15209-Steer-Dr,-El-Paso,-TX-79938","15209 Steer Dr, El Paso, TX 79938",15209 Steer Dr,,El Paso,TX,48,79938,El Paso,141,31.809518,-106.19586,Single Family,4,2,1865,5227,2025,
"3840-Surmise-St,-El-Paso,-TX-79938","3840 Surmise St, El Paso, TX 79938",3840 Surmise St,,El Paso,TX,48,79938,El Paso,141,31.806597,-106.19889,Single Family,3,2,1605,5227,2025,
"3844-Surmise-St,-El-Paso,-TX-79938","3844 Surmise St, El Paso, TX 79938",3844 Surmise St,,El Paso,TX,48,79938,El Paso,141,31.807171,-106.19889,Single Family,3,2,1691,5227,2025,
"3836-Surmise-St,-El-Paso,-TX-79938","3836 Surmise St, El Paso, TX 79938",3836 Surmise St,,El Paso,TX,48,79938,El Paso,141,31.806441,-106.199155,Single Family,3,2,1784,5663,2025,
"15229-Composition-Ave,-El-Paso,-TX-79938","15229 Composition Ave, El Paso, TX 79938",15229 Composition Ave,,El Paso,TX,48,79938,El Paso,141,31.804795,-106.191943,Single Family,4,2.5,1788,5227,2025,
"15209-Apex-Ct,-El-Paso,-TX-79938","15209 Apex Ct, El Paso, TX 79938",15209 Apex Ct,,El Paso,TX,48,79938,El Paso,141,31.799517,-106.192519,Single Family,3,1,1415,5663,2025,
"15104-Composition-Ave,-El-Paso,-TX-79938","15104 Composition Ave, El Paso, TX 79938",15104 Composition Ave,,El Paso,TX,48,79938,El Paso,141,31.804758,-106.193256,Single Family,4,2,1514,5227,2025,
"15228-Ambition-Ave,-El-Paso,-TX-79938","15228 Ambition Ave, El Paso, TX 79938",15228 Ambition Ave,,El Paso,TX,48,79938,El Paso,141,31.804072,-106.194744,Single Family,4,2.5,1700,5227,2025,
"3848-Surmise-St,-El-Paso,-TX-79938","3848 Surmise St, El Paso, TX 79938",3848 Surmise St,,El Paso,TX,48,79938,El Paso,141,31.806323,-106.198095,Single Family,3,2,1784,5227,2025,
"12761-Viendo-Norte-St,-El-Paso,-TX-79938","12761 Viendo Norte St, El Paso, TX 79938",12761 Viendo Norte St,,El Paso,TX,48,79938,El Paso,141,31.977249,-106.356088,Single Family,5,2.5,2704,5663,2025,
"13146-Emerald-St,-El-Paso,-TX-79938","13146 Emerald St, El Paso, TX 79938",13146 Emerald St,,El Paso,TX,48,79938,El Paso,141,31.689215,-106.235014,Single Family,5,2.5,2704,6004,2025,
"3801-Trace-Pl,-El-Paso,-TX-79938","3801 Trace Pl, El Paso, TX 79938",3801 Trace Pl,,El Paso,TX,48,79938,El Paso,141,31.829206,-106.199892,Single Family,5,3.5,2348,10454,2025,
"13095-Emerald-Isle-Street-Ln,-El-Paso,-TX-79938","13095 Emerald Isle Street Ln, El Paso, TX 79938",13095 Emerald Isle Street Ln,,El Paso,TX,48,79938,El Paso,141,31.68969,-106.236844,Single Family,5,3.5,2704,5663,2025,
"3805-Trace-Pl,-El-Paso,-TX-79938","3805 Trace Pl, El Paso, TX 79938",3805 Trace Pl,,El Paso,TX,48,79938,El Paso,141,31.803582,-106.19751,Single Family,6,3.5,3278,10019,2025,
"15012-Ambition-Ave,-El-Paso,-TX-79938","15012 Ambition Ave, El Paso, TX 79938",15012 Ambition Ave,,El Paso,TX,48,79938,El Paso,141,31.804192,-106.194599,Single Family,4,2,1495,5227,2025,
"15011-Hinojos-Ave,-El-Paso,-TX-79938","15011 Hinojos Ave, El Paso, TX 79938",15011 Hinojos Ave,,El Paso,TX,48,79938,El Paso,141,31.828955,-106.154004,Single Family,4,4.5,2915,22651,2025,
"15101-Hinojos-Ave,-El-Paso,-TX-79938","15101 Hinojos Ave, El Paso, TX 79938",15101 Hinojos Ave,,El Paso,TX,48,79938,El Paso,141,31.828956,-106.151632,Single Family,4,3.5,2615,23522,2025,
"15229-Imagine-Dr,-El-Paso,-TX-79938","15229 Imagine Dr, El Paso, TX 79938",15229 Imagine Dr,,El Paso,TX,48,79938,El Paso,141,31.803506,-106.192896,Single Family,4,2,1502,5227,2025,
"15221-Imagine-Dr,-El-Paso,-TX-79938","15221 Imagine Dr, El Paso, TX 79938",15221 Imagine Dr,,El Paso,TX,48,79938,El Paso,141,31.803506,-106.192896,Single Family,3,2,1502,5227,2025,
"15349-Promise-Ct-Dr,-El-Paso,-TX-79938","15349 Promise Ct Dr, El Paso, TX 79938",15349 Promise Ct Dr,,El Paso,TX,48,79938,El Paso,141,31.804052,-106.195002,Single Family,5,3.5,2704,5663,2025,
"3809-Trace-Pl-Dr,-El-Paso,-TX-79938","3809 Trace Pl Dr, El Paso, TX 79938",3809 Trace Pl Dr,,El Paso,TX,48,79938,El Paso,141,31.800793,-106.20085,Single Family,5,3.5,2704,5663,2025,
"3753-Peak,-El-Paso,-TX-79938","3753 Peak, El Paso, TX 79938",3753 Peak,,El Paso,TX,48,79938,El Paso,141,31.809354,-106.196234,Single Family,3,2,1463,5227,2025,
"3832-Peak-Pl,-El-Paso,-TX-79938","3832 Peak Pl, El Paso, TX 79938",3832 Peak Pl,,El Paso,TX,48,79938,El Paso,141,31.807095,-106.196235,Single Family,4,2,1723,5663,2025,
"3829-Course-St,-El-Paso,-TX-79938","3829 Course St, El Paso, TX 79938",3829 Course St,,El Paso,TX,48,79938,El Paso,141,31.806982,-106.195334,Single Family,4,2,1782,5663,2025,
"3825-Course-St,-El-Paso,-TX-79938","3825 Course St, El Paso, TX 79938",3825 Course St,,El Paso,TX,48,79938,El Paso,141,31.806608,-106.195324,Single Family,4,2,1841,5663,2025,
"3801-Aspire-Pl,-El-Paso,-TX-79938","3801 Aspire Pl, El Paso, TX 79938",3801 Aspire Pl,,El Paso,TX,48,79938,El Paso,141,31.806405,-106.19455,Single Family,4,2.5,2142,6098,2025,
"3840-Peak-Pl,-El-Paso,-TX-79938","3840 Peak Pl, El Paso, TX 79938",3840 Peak Pl,,El Paso,TX,48,79938,El Paso,141,31.807149,-106.196256,Single Family,4,2.5,2142,6098,2025,
"3837-Course-St,-El-Paso,-TX-79938","3837 Course St, El Paso, TX 79938",3837 Course St,,El Paso,TX,48,79938,El Paso,141,31.8071,-106.195356,Single Family,4,2,1824,5663,2025,
"3836-Peak-Pl,-El-Paso,-TX-79938","3836 Peak Pl, El Paso, TX 79938",3836 Peak Pl,,El Paso,TX,48,79938,El Paso,141,31.806867,-106.196235,Single Family,4,2,1841,5227,2025,
"3828-Peak-Pl,-El-Paso,-TX-79938","3828 Peak Pl, El Paso, TX 79938",3828 Peak Pl,,El Paso,TX,48,79938,El Paso,141,31.806967,-106.196236,Single Family,4,2.5,1788,5663,2025,
"3824-Peak-Pl,-El-Paso,-TX-79938","3824 Peak Pl, El Paso, TX 79938",3824 Peak Pl,,El Paso,TX,48,79938,El Paso,141,31.806985,-106.196267,Single Family,4,2,1635,5663,2025,
"3833-Course-St,-El-Paso,-TX-79938","3833 Course St, El Paso, TX 79938",3833 Course St,,El Paso,TX,48,79938,El Paso,141,31.807009,-106.195356,Single Family,4,2.5,1830,5663,2025,
"3753-Peak-Pl,-El-Paso,-TX-79938","3753 Peak Pl, El Paso, TX 79938",3753 Peak Pl,,El Paso,TX,48,79938,El Paso,141,31.809354,-106.196234,Single Family,3,2,1463,5227,2025,
"3809-Fix-Pl,-El-Paso,-TX-79938","3809 Fix Pl, El Paso, TX 79938",3809 Fix Pl,,El Paso,TX,48,79938,El Paso,141,31.806891,-106.192979,Single Family,4,2,2369,6970,2025,
"15380-Imagine-Dr,-El-Paso,-TX-79938","15380 Imagine Dr, El Paso, TX 79938",15380 Imagine Dr,,El Paso,TX,48,79938,El Paso,141,31.803267,-106.191471,Single Family,4,3,1874,6098,2025,
"15384-Imagine-Dr,-El-Paso,-TX-79938","15384 Imagine Dr, El Paso, TX 79938",15384 Imagine Dr,,El Paso,TX,48,79938,El Paso,141,31.803267,-106.191471,Single Family,4,2.5,1889,6098,2025,
"14505-Mariam-Hanna-St,-El-Paso,-TX-79938","14505 Mariam Hanna St, El Paso, TX 79938",14505 Mariam Hanna St,,El Paso,TX,48,79938,El Paso,141,31.826481,-106.236906,Single Family,4,2.5,1717,6098,2025,
"15225-Apex-Ct,-El-Paso,-TX-79938","15225 Apex Ct, El Paso, TX 79938",15225 Apex Ct,,El Paso,TX,48,79938,El Paso,141,31.799593,-106.192025,Single Family,4,1,1579,5227,2025,
"3824-Belief-Ln,-El-Paso,-TX-79938","3824 Belief Ln, El Paso, TX 79938",3824 Belief Ln,,El Paso,TX,48,79938,El Paso,141,31.807527,-106.188577,Single Family,4,3,2104,6098,2025,
"3820-Belief-Ln,-El-Paso,-TX-79938","3820 Belief Ln, El Paso, TX 79938",3820 Belief Ln,,El Paso,TX,48,79938,El Paso,141,31.80734,-106.18856,Single Family,3,3,1951,6098,2025,
"15217-Apex-Ct,-El-Paso,-TX-79938","15217 Apex Ct, El Paso, TX 79938",15217 Apex Ct,,El Paso,TX,48,79938,El Paso,141,31.799567,-106.191895,Single Family,3,1,1520,5227,2025,
"15200-Ambition-Ave,-El-Paso,-TX-79938","15200 Ambition Ave, El Paso, TX 79938",15200 Ambition Ave,,El Paso,TX,48,79938,El Paso,141,31.804072,-106.194744,Single Family,3,2.5,1968,6098,2025,
"4796-Cpt-Isaac-Camacho,-El-Paso,-TX-79938","4796 Cpt Isaac Camacho, El Paso, TX 79938",4796 Cpt Isaac Camacho,,El Paso,TX,48,79938,El Paso,141,31.820181,-106.243941,Single Family,4,2,1458,,2025,
"4792-Captain-Isaac-Camacho,-Unit-A,-El-Paso,-TX-79938","4792 Captain Isaac Camacho, Unit A, El Paso, TX 79938",4792 Captain Isaac Camacho,Unit A,El Paso,TX,48,79938,El Paso,141,31.820293,-106.243869,Single Family,3,2,1300,,2025,
"4792-Captain-Isaac-Camacho,-Unit-B,-El-Paso,-TX-79938","4792 Captain Isaac Camacho, Unit B, El Paso, TX 79938",4792 Captain Isaac Camacho,Unit B,El Paso,TX,48,79938,El Paso,141,31.820209,-106.243905,Single Family,3,2,1300,,2025,
"15149-Ambition-Ave,-El-Paso,-TX-79938","15149 Ambition Ave, El Paso, TX 79938",15149 Ambition Ave,,El Paso,TX,48,79938,El Paso,141,31.804243,-106.194252,Single Family,4,2,1802,,2025,
"15349-Promise-Ct,-El-Paso,-TX-79938","15349 Promise Ct, El Paso, TX 79938",15349 Promise Ct,,El Paso,TX,48,79938,El Paso,141,31.808816,-106.194674,Single Family,5,3.5,2704,5663,2025,
"4793-Captain-Isaac-Camacho,-Unit-B,-El-Paso,-TX-79938","4793 Captain Isaac Camacho, Unit B, El Paso, TX 79938",4793 Captain Isaac Camacho,Unit B,El Paso,TX,48,79938,El Paso,141,31.820356,-106.243841,Single Family,3,2,1300,,2025,
"4797-Cpt-Isaac-Camacho,-El-Paso,-TX-79938","4797 Cpt Isaac Camacho, El Paso, TX 79938",4797 Cpt Isaac Camacho,,El Paso,TX,48,79938,El Paso,141,31.820307,-106.243872,Single Family,4,2,1458,,2025,
"3804-Peak-Pl,-El-Paso,-TX-79938","3804 Peak Pl, El Paso, TX 79938",3804 Peak Pl,,El Paso,TX,48,79938,El Paso,141,31.806183,-106.196192,Single Family,4,2,1841,5227,2025,
"3821-Course-St,-El-Paso,-TX-79938","3821 Course St, El Paso, TX 79938",3821 Course St,,El Paso,TX,48,79938,El Paso,141,31.807018,-106.19542,Single Family,4,2,1824,5663,2025,
"3820-Peak-Pl,-El-Paso,-TX-79938","3820 Peak Pl, El Paso, TX 79938",3820 Peak Pl,,El Paso,TX,48,79938,El Paso,141,31.806894,-106.196192,Single Family,4,2.5,2142,5663,2025,
"3805-Course-St,-El-Paso,-TX-79938","3805 Course St, El Paso, TX 79938",3805 Course St,,El Paso,TX,48,79938,El Paso,141,31.804912,-106.195334,Single Family,4,2,1824,5663,2025,
"3812-Peak-Pl,-El-Paso,-TX-79938","3812 Peak Pl, El Paso, TX 79938",3812 Peak Pl,,El Paso,TX,48,79938,El Paso,141,31.806465,-106.196235,Single Family,4,2.5,1788,5663,2025,
"3809-Course-St,-El-Paso,-TX-79938","3809 Course St, El Paso, TX 79938",3809 Course St,,El Paso,TX,48,79938,El Paso,141,31.80504,-106.195345,Single Family,4,2.5,1873,5663,2025,
"3813-Course-St,-El-Paso,-TX-79938","3813 Course St, El Paso, TX 79938",3813 Course St,,El Paso,TX,48,79938,El Paso,141,31.805149,-106.195345,Single Family,4,2,1782,5663,2025,
"3808-Peak-Pl,-El-Paso,-TX-79938","3808 Peak Pl, El Paso, TX 79938",3808 Peak Pl,,El Paso,TX,48,79938,El Paso,141,31.806265,-106.196224,Single Family,4,2,1635,5663,2025,
"3816-Peak-Pl,-El-Paso,-TX-79938","3816 Peak Pl, El Paso, TX 79938",3816 Peak Pl,,El Paso,TX,48,79938,El Paso,141,31.806894,-106.196214,Single Family,4,2,1723,5663,2025,
"3817-Course-St,-El-Paso,-TX-79938","3817 Course St, El Paso, TX 79938",3817 Course St,,El Paso,TX,48,79938,El Paso,141,31.805405,-106.195345,Single Family,4,2.5,1830,5663,2025,
"3705-Bob-Snead-Dr,-El-Paso,-TX-79938","3705 Bob Snead Dr, El Paso, TX 79938",3705 Bob Snead Dr,,El Paso,TX,48,79938,El Paso,141,31.801102,-106.190685,Single Family,3,2,1479,5663,2025,
"3709-Bob-Snead-Dr,-El-Paso,-TX-79938","3709 Bob Snead Dr, El Paso, TX 79938",3709 Bob Snead Dr,,El Paso,TX,48,79938,El Paso,141,31.801102,-106.190685,Single Family,3,1.5,1400,5663,2025,
"14513-Brianna-Leah-Dr,-El-Paso,-TX-79938","14513 Brianna Leah Dr, El Paso, TX 79938",14513 Brianna Leah Dr,,El Paso,TX,48,79938,El Paso,141,31.825766,-106.23694,Single Family,3,1,1411,4792,2025,
"3768-Course-St,-El-Paso,-TX-79938","3768 Course St, El Paso, TX 79938",3768 Course St,,El Paso,TX,48,79938,El Paso,141,31.805437,-106.195277,Single Family,4,3,2236,7405,2025,
"3873-Perspective-St,-El-Paso,-TX-79938","3873 Perspective St, El Paso, TX 79938",3873 Perspective St,,El Paso,TX,48,79938,El Paso,141,31.806901,-106.195828,Single Family,4,2,1423,5227,2025,
"3869-Perspective-St,-El-Paso,-TX-79938","3869 Perspective St, El Paso, TX 79938",3869 Perspective St,,El Paso,TX,48,79938,El Paso,141,31.806965,-106.195069,Single Family,4,2,1363,5227,2025,
"15101-Steer-Dr,-El-Paso,-TX-79938","15101 Steer Dr, El Paso, TX 79938",15101 Steer Dr,,El Paso,TX,48,79938,El Paso,141,31.813497,-106.194039,Single Family,4,2,1488,6098,2025,
"15105-Steer-Dr,-El-Paso,-TX-79938","15105 Steer Dr, El Paso, TX 79938",15105 Steer Dr,,El Paso,TX,48,79938,El Paso,141,31.806685,-106.198013,Single Family,3,2,1300,5663,2025,
"3877-Perpective,-El-Paso,-TX-79938","3877 Perpective, El Paso, TX 79938",3877 Perpective,,El Paso,TX,48,79938,El Paso,141,31.808309,-106.195082,Single Family,4,2,1363,5227,2025,
"3865-Perspective-St,-El-Paso,-TX-79938","3865 Perspective St, El Paso, TX 79938",3865 Perspective St,,El Paso,TX,48,79938,El Paso,141,31.814077,-106.193781,Single Family,3,2,1423,5227,2025,
"3825-Aspire-Pl,-El-Paso,-TX-79938","3825 Aspire Pl, El Paso, TX 79938",3825 Aspire Pl,,El Paso,TX,48,79938,El Paso,141,31.794313,-106.191592,Single Family,4,2.5,1823,5227,2025,
"3853-Perspective-St,-El-Paso,-TX-79938","3853 Perspective St, El Paso, TX 79938",3853 Perspective St,,El Paso,TX,48,79938,El Paso,141,31.79214,-106.179732,Single Family,4,2.5,1711,5227,2025,
"3829-Aspire-Pl,-El-Paso,-TX-79938","3829 Aspire Pl, El Paso, TX 79938",3829 Aspire Pl,,El Paso,TX,48,79938,El Paso,141,31.792126,-106.183736,Single Family,4,2.5,1804,5227,2025,
"3861-Perspective-St,-El-Paso,-TX-79938","3861 Perspective St, El Paso, TX 79938",3861 Perspective St,,El Paso,TX,48,79938,El Paso,141,31.808438,-106.198326,Single Family,4,2.5,1823,5227,2025,
"3833-Aspire-Pl,-El-Paso,-TX-79938","3833 Aspire Pl, El Paso, TX 79938",3833 Aspire Pl,,El Paso,TX,48,79938,El Paso,141,31.792054,-106.183819,Single Family,4,2.5,1711,5227,2025,
"3857-Perspective-St,-El-Paso,-TX-79938","3857 Perspective St, El Paso, TX 79938",3857 Perspective St,,El Paso,TX,48,79938,El Paso,141,31.794582,-106.189165,Single Family,4,2,1744,5227,2025,
"15317-Promise-Ct,-El-Paso,-TX-79938","15317 Promise Ct, El Paso, TX 79938",15317 Promise Ct,,El Paso,TX,48,79938,El Paso,141,31.792205,-106.181342,Single Family,4,2.5,1801,5663,2025,
"3817-Aspire-Pl,-El-Paso,-TX-79938","3817 Aspire Pl, El Paso, TX 79938",3817 Aspire Pl,,El Paso,TX,48,79938,El Paso,141,31.794521,-106.189554,Single Family,4,2.5,1711,5227,2025,
"15309-Promise-Ct,-El-Paso,-TX-79938","15309 Promise Ct, El Paso, TX 79938",15309 Promise Ct,,El Paso,TX,48,79938,El Paso,141,31.792872,-106.178729,Single Family,4,2.5,1850,5663,2025,
"15040-Hinojos-Ave,-El-Paso,-TX-79938","15040 Hinojos Ave, El Paso, TX 79938",15040 Hinojos Ave,,El Paso,TX,48,79938,El Paso,141,31.82832,-106.152687,Single Family,4,4.5,2915,22651,2025,
"3801-Course-St,-El-Paso,-TX-79938","3801 Course St, El Paso, TX 79938",3801 Course St,,El Paso,TX,48,79938,El Paso,141,31.806362,-106.195281,Single Family,4,2.5,1830,7405,2025,
"15109-Ambition-Ave,-El-Paso,-TX-79938","15109 Ambition Ave, El Paso, TX 79938",15109 Ambition Ave,,El Paso,TX,48,79938,El Paso,141,31.804072,-106.194744,Single Family,4,2,1515,5227,2025,
"15305-Promise-Ct,-El-Paso,-TX-79938","15305 Promise Ct, El Paso, TX 79938",15305 Promise Ct,,El Paso,TX,48,79938,El Paso,141,31.794079,-106.185223,Single Family,3,2,1764,5663,2025,
"15301-Promise-Ct,-El-Paso,-TX-79938","15301 Promise Ct, El Paso, TX 79938",15301 Promise Ct,,El Paso,TX,48,79938,El Paso,141,31.794374,-106.181478,Single Family,4,2.5,1946,6098,2025,
"3800-Surmise-St,-El-Paso,-TX-79938","3800 Surmise St, El Paso, TX 79938",3800 Surmise St,,El Paso,TX,48,79938,El Paso,141,31.803642,-106.199083,Single Family,4,2.5,2044,6098,2025,
"3820-Surmise-St,-El-Paso,-TX-79938","3820 Surmise St, El Paso, TX 79938",3820 Surmise St,,El Paso,TX,48,79938,El Paso,141,31.803642,-106.199083,Single Family,3,2,1831,5663,2025,
